id_student,overallstay
2605337,292.0
2612069,318.0
2612342,384.0
2615169,356.0
2615956,313.0
2622441,336.0
2635658,29.0
2636552,356.0
2639205,156.0
2639339,78.0
2641935,285.0
2643240,147.0
2646737,383.0
2648271,194.0
2650337,361.0
2653689,272.0
2654602,288.0
2662152,415.0
2668945,312.0
2672908,13.0
2675393,292.0
2677210,371.0
2678380,389.0
2680988,339.0
2681782,104.0
2684043,304.0
2685863,398.0
2689863,378.0
2698109,50.0
2716795,27.0
26915,329.0
32553,68.0
35355,298.0
40508,102.0
42638,307.0
43564,286.0
54062,319.0
63112,342.0
66713,423.0
70214,307.0
76579,201.0
88568,400.0
96873,463.0
100758,69.0
101414,152.0
105168,307.0
107339,327.0
110461,138.0
111383,132.0
113698,320.0
113824,376.0
117197,334.0
125619,123.0
126337,336.0
128929,418.0
132123,291.0
134982,381.0
140060,298.0
140518,364.0
141301,25.0
143711,311.0
144448,329.0
146125,69.0
146974,312.0
153788,421.0
160536,294.0
164968,425.0
165509,454.0
171107,122.0
173710,370.0
173834,327.0
174010,315.0
176086,311.0
188273,321.0
189629,291.0
191000,222.0
195234,368.0
197486,392.0
197730,21.0
200095,312.0
202677,335.0
205425,393.0
227192,299.0
227811,116.0
231673,49.0
233311,417.0
233771,311.0
234311,283.0
238249,374.0
242778,334.0
242858,333.0
245316,304.0
245494,371.0
245605,454.0
246060,307.0
248734,162.0
250047,301.0
255449,116.0
259662,329.0
265769,339.0
266915,212.0
269764,280.0
270638,304.0
275162,287.0
278786,7.0
280017,376.0
281656,343.0
282585,370.0
283133,367.0
283811,120.0
286262,112.0
286527,171.0
288282,413.0
288769,100.0
290382,327.0
297853,346.0
300592,299.0
305036,293.0
305783,347.0
306150,425.0
311845,287.0
313501,370.0
324332,321.0
328844,413.0
328942,317.0
329673,322.0
330354,58.0
330530,212.0
330937,75.0
333493,426.0
333976,304.0
334154,304.0
336277,79.0
336402,326.0
338894,313.0
339353,6.0
339640,371.0
339785,417.0
342962,315.0
343543,306.0
344676,364.0
347518,350.0
348351,335.0
348655,353.0
348708,113.0
355205,4.0
356568,326.0
357493,340.0
359590,170.0
363939,343.0
365222,294.0
365405,291.0
365762,263.0
368483,273.0
369119,418.0
374192,305.0
374739,350.0
378920,306.0
379528,317.0
384797,371.0
387537,304.0
387648,375.0
388252,198.0
388912,292.0
388923,391.0
390029,290.0
391466,279.0
392250,6.0
392994,406.0
394060,312.0
396631,295.0
397149,332.0
397557,440.0
397797,297.0
398877,404.0
400208,92.0
401011,335.0
401296,335.0
402808,231.0
404050,230.0
404449,297.0
406121,291.0
406549,377.0
407453,296.0
407876,395.0
411381,154.0
412911,335.0
413190,358.0
413702,85.0
416420,314.0
417724,306.0
418900,285.0
419223,321.0
420173,348.0
425274,430.0
425714,371.0
427413,304.0
431014,395.0
434562,418.0
434573,320.0
434759,385.0
435277,421.0
438283,317.0
440610,306.0
441540,320.0
441858,417.0
442807,351.0
442937,252.0
443181,335.0
444403,321.0
444925,76.0
445972,320.0
446324,369.0
446397,264.0
465392,290.0
465564,325.0
465619,286.0
465777,343.0
465845,23.0
466430,63.0
466961,434.0
467302,299.0
467363,207.0
468902,294.0
469113,299.0
469281,283.0
469959,298.0
470002,11.0
470534,206.0
470674,103.0
471580,453.0
472087,327.0
472290,398.0
472336,395.0
472857,290.0
473706,349.0
473739,300.0
473943,327.0
475370,298.0
475893,411.0
478212,280.0
478435,292.0
478562,320.0
479753,369.0
480115,441.0
481934,33.0
482012,453.0
482406,406.0
482726,426.0
483108,381.0
483706,306.0
484361,314.0
485374,320.0
485582,361.0
485898,410.0
485909,360.0
486545,423.0
486964,298.0
487588,396.0
487621,412.0
490081,316.0
490327,140.0
490768,395.0
491578,391.0
491771,409.0
493743,59.0
493876,304.0
493988,287.0
494211,298.0
494383,28.0
495887,300.0
499400,297.0
499881,312.0
500189,293.0
500779,296.0
501918,293.0
501921,423.0
502303,314.0
502393,300.0
502479,127.0
502833,306.0
503015,102.0
504404,319.0
504492,300.0
505700,290.0
505722,426.0
505727,292.0
506504,311.0
506618,232.0
507300,290.0
507375,296.0
507844,400.0
508244,299.0
508829,406.0
509156,290.0
509402,357.0
510169,264.0
510401,305.0
510460,296.0
510694,297.0
512693,34.0
514040,145.0
515774,340.0
515821,290.0
516047,209.0
518805,29.0
518906,28.0
519258,107.0
519684,333.0
520337,145.0
521542,310.0
522484,319.0
522994,300.0
523169,362.0
524631,314.0
525246,319.0
525703,290.0
526051,169.0
526073,306.0
528021,370.0
528083,286.0
528961,411.0
529503,49.0
529509,292.0
529512,285.0
530172,139.0
530360,297.0
530765,286.0
531097,453.0
532491,331.0
533012,300.0
533311,297.0
534371,305.0
535259,284.0
537929,298.0
538040,356.0
538887,297.0
539063,300.0
539695,300.0
539775,220.0
539990,304.0
541040,384.0
541174,328.0
543417,354.0
543474,293.0
543576,347.0
544383,328.0
544791,313.0
545740,333.0
545758,426.0
546604,438.0
547173,410.0
547424,300.0
548861,453.0
548992,159.0
548994,341.0
549139,173.0
549262,349.0
549681,300.0
549960,321.0
550025,328.0
550059,297.0
550393,377.0
551017,382.0
551182,220.0
551430,205.0
552485,290.0
552795,292.0
553568,111.0
553943,298.0
554052,397.0
554132,299.0
554235,272.0
554459,410.0
554583,297.0
554999,239.0
555020,93.0
555228,306.0
555447,348.0
555925,99.0
556109,357.0
556177,290.0
556211,374.0
556231,297.0
556450,342.0
556521,354.0
556645,298.0
556709,311.0
556742,398.0
556836,153.0
557147,312.0
557415,349.0
557490,351.0
558054,320.0
558444,370.0
558463,412.0
559519,303.0
559551,311.0
559617,299.0
559645,297.0
559758,303.0
559912,459.0
560326,168.0
560502,299.0
560723,361.0
560734,296.0
560784,306.0
560876,287.0
560924,130.0
560928,406.0
561054,320.0
561192,368.0
561208,298.0
561519,285.0
561740,143.0
561787,116.0
561826,306.0
562315,175.0
562675,90.0
563418,370.0
563666,298.0
563967,341.0
563990,253.0
564444,55.0
564700,285.0
564714,339.0
564894,290.0
565275,77.0
565561,453.0
565883,364.0
566071,300.0
566201,458.0
566306,113.0
566310,325.0
566664,346.0
566970,191.0
567752,424.0
567779,384.0
567892,417.0
567950,290.0
568751,168.0
568813,417.0
569342,278.0
569358,280.0
569560,300.0
569694,433.0
569706,297.0
570377,197.0
570414,362.0
570448,363.0
570453,349.0
570488,176.0
570626,461.0
571186,459.0
571443,418.0
571448,398.0
571595,374.0
571610,453.0
571617,81.0
571620,422.0
571686,349.0
571710,134.0
571711,232.0
571754,68.0
571818,412.0
571963,81.0
571992,310.0
572021,339.0
572024,370.0
572080,340.0
572146,412.0
572154,183.0
572168,336.0
572186,185.0
572279,412.0
572303,377.0
572396,453.0
572403,299.0
572515,424.0
572570,412.0
572602,392.0
572658,191.0
572659,292.0
572891,458.0
572944,447.0
573110,235.0
573153,453.0
573200,438.0
573214,398.0
573242,143.0
573244,121.0
573292,442.0
573336,360.0
573377,297.0
573440,311.0
573462,327.0
573547,89.0
573550,326.0
573593,404.0
573662,395.0
573701,203.0
573742,452.0
573920,348.0
573944,91.0
574038,360.0
574101,458.0
574259,433.0
574399,417.0
574507,348.0
574586,333.0
574608,362.0
574670,176.0
574830,356.0
574888,397.0
574983,290.0
575047,395.0
575166,342.0
575208,113.0
575241,400.0
575318,452.0
575336,390.0
575343,452.0
575401,406.0
575419,397.0
575469,94.0
575545,327.0
575553,305.0
575601,198.0
575703,384.0
575733,433.0
575745,412.0
575762,290.0
575763,416.0
575764,377.0
576036,342.0
576191,418.0
576202,377.0
576292,409.0
576298,141.0
576301,176.0
576405,299.0
576409,55.0
576439,314.0
576481,155.0
576516,377.0
576606,146.0
576631,342.0
576750,348.0
576834,49.0
576909,303.0
576962,364.0
577148,376.0
577235,392.0
577352,248.0
577427,392.0
577551,416.0
577560,416.0
577603,126.0
577686,299.0
577735,417.0
577784,347.0
577887,182.0
577995,395.0
578000,327.0
578034,385.0
578056,404.0
578438,347.0
578450,360.0
578472,364.0
578623,176.0
578654,412.0
578722,169.0
578725,299.0
578736,368.0
578820,384.0
579011,377.0
579027,324.0
579098,33.0
579130,340.0
579199,432.0
579206,382.0
579321,91.0
579340,347.0
579343,312.0
579499,291.0
579604,377.0
579723,349.0
580372,400.0
580689,314.0
580719,312.0
580774,283.0
580970,298.0
581011,258.0
581047,72.0
581123,412.0
581179,297.0
581234,411.0
581340,290.0
581438,354.0
581439,417.0
581453,20.0
581533,300.0
581708,284.0
581716,299.0
581744,363.0
581914,339.0
582087,369.0
582170,122.0
582514,412.0
582723,333.0
582768,318.0
582827,304.0
582913,300.0
582983,183.0
583032,304.0
583052,363.0
583186,396.0
583192,331.0
583238,313.0
583427,81.0
583714,321.0
583833,215.0
583839,406.0
583844,71.0
583855,314.0
583933,293.0
584115,138.0
584191,300.0
584386,314.0
584414,303.0
584443,353.0
584444,135.0
584514,169.0
584553,269.0
584567,406.0
584913,189.0
584923,146.0
585011,331.0
585056,18.0
585279,317.0
585433,342.0
585455,357.0
585464,395.0
585471,349.0
585681,298.0
585758,400.0
585769,259.0
585837,397.0
586046,362.0
586047,368.0
586060,397.0
586132,331.0
586137,381.0
586236,397.0
586261,298.0
586314,397.0
586473,313.0
586476,305.0
586587,52.0
586621,396.0
586668,347.0
586716,354.0
586750,353.0
586838,393.0
586921,370.0
586962,327.0
586979,349.0
587014,368.0
587122,258.0
587226,376.0
587319,377.0
587346,370.0
587382,354.0
587547,370.0
587616,385.0
587621,389.0
587677,336.0
587682,381.0
587714,304.0
587884,211.0
587906,327.0
587911,290.0
588125,370.0
588231,377.0
588280,385.0
588383,34.0
588402,342.0
588442,384.0
588502,384.0
588524,383.0
588583,357.0
588628,383.0
588676,375.0
588694,40.0
588706,136.0
588710,363.0
588835,370.0
588852,110.0
588942,381.0
588974,99.0
589018,160.0
589023,206.0
589055,363.0
589211,342.0
589327,299.0
589380,340.0
589472,109.0
589484,47.0
589506,319.0
589517,215.0
589555,13.0
589799,328.0
589856,335.0
589894,363.0
589902,376.0
590017,306.0
590072,300.0
590436,174.0
590626,363.0
590744,353.0
590877,354.0
590882,349.0
590942,29.0
590961,332.0
591021,300.0
591165,347.0
591178,37.0
591375,353.0
591388,367.0
591398,52.0
591424,217.0
591566,368.0
591719,217.0
591869,312.0
591942,368.0
591944,363.0
591958,340.0
591995,339.0
592003,303.0
592051,296.0
592172,334.0
592250,298.0
592581,122.0
592609,363.0
592787,317.0
592791,290.0
592842,303.0
592895,354.0
592961,321.0
592997,296.0
593348,105.0
593362,151.0
593400,299.0
593487,352.0
593534,305.0
593587,325.0
593787,303.0
593845,349.0
593924,346.0
594111,321.0
594157,325.0
594199,327.0
594233,305.0
594246,352.0
594399,347.0
594431,299.0
594452,333.0
594458,342.0
594517,356.0
594602,331.0
594755,22.0
594851,346.0
594864,325.0
594976,355.0
595077,21.0
595100,30.0
595182,298.0
595189,292.0
595244,330.0
595362,68.0
595453,36.0
595492,348.0
595515,352.0
595553,313.0
595781,349.0
595938,314.0
595990,29.0
596002,276.0
596137,63.0
596319,335.0
596321,240.0
596361,342.0
596404,317.0
596432,246.0
596526,310.0
596614,250.0
596676,147.0
596789,290.0
596812,293.0
596931,325.0
597181,334.0
597206,335.0
597319,335.0
597335,321.0
597363,331.0
597376,314.0
597459,310.0
597573,300.0
597948,317.0
598028,305.0
598074,299.0
598321,319.0
598547,311.0
598662,327.0
598809,287.0
598819,276.0
598821,15.0
598924,299.0
598963,296.0
598973,335.0
599176,333.0
599263,17.0
599284,297.0
599452,297.0
599478,303.0
599479,300.0
599520,1.0
599542,334.0
599547,60.0
599588,300.0
599768,304.0
599893,295.0
599902,321.0
599942,227.0
599958,283.0
599982,65.0
600071,313.0
600077,328.0
600127,303.0
600142,321.0
600187,324.0
600198,287.0
600335,297.0
600350,290.0
600509,331.0
600547,313.0
600623,54.0
600816,123.0
600869,313.0
600916,300.0
600938,317.0
600945,328.0
600978,62.0
601054,111.0
601157,91.0
601175,285.0
601182,314.0
601223,157.0
601224,314.0
601248,86.0
601370,47.0
601407,201.0
601433,297.0
601653,288.0
601757,321.0
601827,229.0
601873,299.0
602007,306.0
602037,29.0
602133,305.0
602233,290.0
602244,321.0
602268,303.0
602269,293.0
602275,319.0
602288,317.0
602389,314.0
602398,324.0
602424,290.0
602659,37.0
602663,297.0
602703,319.0
602718,312.0
602816,320.0
602827,297.0
602944,319.0
603053,314.0
603222,320.0
603309,319.0
603357,58.0
603455,319.0
603477,293.0
603503,314.0
603565,230.0
603639,319.0
604050,314.0
604378,317.0
604393,290.0
604517,300.0
604685,312.0
604875,39.0
604906,310.0
605111,300.0
605180,245.0
605262,23.0
605264,299.0
605361,298.0
605480,174.0
605545,237.0
605587,127.0
605908,215.0
605926,17.0
606047,304.0
606190,20.0
606206,285.0
606303,26.0
606373,290.0
606606,300.0
606724,304.0
606743,306.0
606918,306.0
607060,306.0
607085,306.0
607143,306.0
607178,285.0
607442,73.0
607600,296.0
607609,98.0
607636,290.0
607814,298.0
607835,304.0
607883,36.0
607947,299.0
608024,304.0
608130,299.0
608243,303.0
608459,193.0
608472,290.0
608504,300.0
608591,35.0
608669,290.0
608744,297.0
608884,300.0
608967,290.0
609025,298.0
609192,300.0
609490,32.0
609527,300.0
609583,75.0
609682,290.0
609748,154.0
610025,290.0
610143,289.0
610158,297.0
610188,298.0
610453,298.0
610503,297.0
610549,280.0
610575,297.0
610695,41.0
610855,297.0
610873,292.0
610888,295.0
610979,290.0
611033,290.0
611049,283.0
611062,285.0
611202,296.0
611206,297.0
611255,290.0
611344,296.0
611402,296.0
611405,40.0
611561,296.0
611564,296.0
611565,27.0
611639,296.0
612048,273.0
612177,292.0
612183,292.0
612187,292.0
612191,292.0
612199,217.0
943374,306.0
965763,348.0
991843,361.0
1053702,314.0
1073766,319.0
1400592,43.0
1487084,289.0
1529371,297.0
1541906,384.0
1561750,297.0
1567505,300.0
1622944,292.0
1638548,397.0
1667346,402.0
1725109,298.0
1762336,430.0
1781834,297.0
1837015,351.0
1850818,331.0
1861793,331.0
1896088,210.0
1902240,384.0
1915408,391.0
1924641,297.0
1930644,453.0
1951925,313.0
1954230,397.0
1976350,289.0
1991903,450.0
1993955,283.0
1994610,138.0
1995239,328.0
1995532,299.0
2028474,297.0
2033951,310.0
2046324,272.0
2056643,300.0
2080916,198.0
2094849,303.0
2109119,299.0
2115680,67.0
2128283,10.0
2134237,362.0
2134304,334.0
2137413,369.0
2138146,397.0
2171834,352.0
2187588,122.0
2198356,27.0
2199455,297.0
2252437,367.0
2255516,335.0
2274938,298.0
2326597,444.0
2331750,298.0
2384615,7.0
2389754,299.0
2408307,311.0
2418732,299.0
2435050,31.0
2435726,299.0
2451726,297.0
2474006,290.0
2474995,418.0
2485655,295.0
2487990,326.0
2505299,320.0
2513333,405.0
2518880,349.0
2537898,297.0
2541992,124.0
2542645,334.0
2562704,207.0
2564333,325.0
2569834,304.0
2574909,292.0
2588201,334.0
2590189,397.0
2598509,297.0
2598961,298.0
2604856,284.0
2607824,304.0
2608828,304.0
2610857,158.0
2614546,116.0
2615849,452.0
2616950,285.0
2617635,417.0
2619025,382.0
2623263,402.0
2623960,172.0
2625693,310.0
2634238,370.0
2641254,362.0
2641364,303.0
2657915,299.0
2670012,56.0
2681277,-144.0
2698535,342.0
25150,288.0
27780,264.0
29639,267.0
29820,298.0
35340,292.0
35508,291.0
64296,285.0
69239,178.0
70537,258.0
83219,275.0
97486,50.0
121574,337.0
128971,267.0
135330,263.0
144745,265.0
148282,301.0
156594,264.0
158831,284.0
165376,257.0
167791,350.0
170936,355.0
171334,80.0
174512,37.0
182400,268.0
185057,364.0
186476,260.0
188260,260.0
188662,294.0
193163,270.0
197730,418.0
198902,275.0
231019,244.0
231339,242.0
234559,258.0
237934,253.0
244166,292.0
244977,313.0
247819,263.0
248818,298.0
250092,270.0
256867,258.0
261042,261.0
266040,97.0
267961,344.0
272103,376.0
274218,263.0
278786,263.0
285170,258.0
289397,300.0
291674,288.0
293670,76.0
293686,263.0
294578,59.0
303774,216.0
308391,192.0
321112,239.0
324257,275.0
329455,270.0
335355,419.0
338854,316.0
339353,19.0
342957,284.0
349069,293.0
350690,263.0
353368,263.0
353953,285.0
359460,337.0
359728,58.0
366424,505.0
368306,384.0
371113,54.0
372812,144.0
380921,258.0
382432,136.0
382910,256.0
383239,263.0
389267,350.0
393488,323.0
404239,344.0
407428,270.0
410810,265.0
411381,266.0
413891,345.0
416689,16.0
417547,291.0
420333,288.0
421111,270.0
422341,22.0
424978,256.0
426316,298.0
426616,258.0
431386,258.0
437971,231.0
441852,301.0
443948,265.0
444197,364.0
444349,302.0
446077,268.0
446295,266.0
447235,313.0
464724,266.0
467144,300.0
469761,351.0
469861,390.0
471018,309.0
474628,266.0
474674,308.0
475497,423.0
478550,301.0
478791,315.0
479607,266.0
480928,179.0
481618,398.0
485920,263.0
486836,509.0
487239,287.0
487494,201.0
488828,369.0
490587,286.0
490662,282.0
491570,18.0
492403,330.0
494427,294.0
494872,303.0
496108,316.0
497047,148.0
497361,320.0
497580,365.0
498261,187.0
502640,82.0
502929,337.0
503872,257.0
504062,252.0
504652,328.0
504728,488.0
505333,258.0
505767,316.0
505855,391.0
510266,343.0
510545,12.0
511199,286.0
511657,263.0
513211,287.0
513672,270.0
515125,411.0
516238,420.0
516728,292.0
518116,306.0
519258,342.0
519589,246.0
520824,95.0
522525,467.0
523061,307.0
524276,263.0
524386,379.0
525332,270.0
526051,365.0
527771,362.0
529304,378.0
531845,364.0
532531,300.0
532570,7.0
536996,29.0
538102,298.0
540509,351.0
541003,266.0
541999,330.0
542050,263.0
542524,284.0
543475,270.0
543924,269.0
543948,385.0
544052,266.0
544295,385.0
546400,99.0
547100,266.0
547685,321.0
548261,295.0
548992,249.0
549401,312.0
550197,319.0
550357,269.0
550812,249.0
551528,135.0
551856,323.0
552067,265.0
553914,120.0
554988,153.0
555022,265.0
555756,275.0
557700,275.0
558122,295.0
558342,147.0
558492,287.0
559518,265.0
559977,263.0
560951,306.0
561271,389.0
561363,270.0
561559,365.0
561774,343.0
562825,263.0
563230,490.0
563902,46.0
565275,36.0
565838,285.0
566337,298.0
566422,281.0
566871,266.0
569342,1.0
569620,293.0
571025,482.0
571128,266.0
571233,266.0
571389,143.0
571789,123.0
571946,238.0
571963,314.0
572249,413.0
573072,118.0
573558,334.0
573665,12.0
574508,266.0
574523,341.0
574580,382.0
574637,258.0
575162,268.0
575473,265.0
575777,295.0
576876,266.0
577245,266.0
577352,269.0
577460,305.0
577562,307.0
577603,11.0
578541,291.0
578634,456.0
578958,291.0
581257,365.0
581269,376.0
581676,263.0
582094,257.0
583968,498.0
584698,395.0
585393,315.0
585397,258.0
585662,265.0
587323,337.0
588274,419.0
588765,266.0
589001,228.0
589033,322.0
589083,24.0
589223,466.0
589260,370.0
589722,149.0
589828,242.0
590699,114.0
591398,263.0
592080,134.0
592372,362.0
592593,298.0
592666,451.0
593123,411.0
593733,336.0
593941,181.0
594131,320.0
594193,448.0
594684,380.0
595100,263.0
595356,319.0
595808,269.0
595992,440.0
596347,258.0
596947,308.0
597909,245.0
599056,258.0
599263,364.0
599341,287.0
599554,370.0
599937,334.0
600181,350.0
600623,298.0
600801,266.0
600814,413.0
600879,71.0
600987,294.0
601043,410.0
601054,258.0
601211,265.0
601248,310.0
601386,263.0
602107,263.0
602150,180.0
602721,266.0
603531,270.0
603791,263.0
603832,406.0
604078,117.0
604172,285.0
604270,379.0
604337,266.0
604490,193.0
604502,362.0
604571,277.0
604665,113.0
604789,405.0
605130,120.0
605136,153.0
605367,294.0
605688,277.0
606025,50.0
606127,350.0
606182,379.0
606290,134.0
606350,284.0
607413,196.0
607570,350.0
607703,59.0
608152,349.0
608694,157.0
609241,13.0
609383,245.0
609450,284.0
609605,28.0
609645,268.0
610234,350.0
610287,275.0
610684,323.0
610718,264.0
610927,215.0
611024,263.0
611407,263.0
611502,263.0
611971,129.0
611999,265.0
612023,286.0
612124,124.0
612127,328.0
612287,154.0
612327,291.0
612397,384.0
612449,382.0
612644,315.0
612673,341.0
612882,258.0
613091,371.0
613116,380.0
613120,27.0
613122,301.0
613133,258.0
613213,281.0
613387,281.0
613501,375.0
613790,218.0
614234,308.0
614245,348.0
614754,286.0
614952,311.0
615112,361.0
615229,370.0
615242,371.0
616386,361.0
616407,257.0
616439,293.0
616700,152.0
616708,286.0
616831,309.0
616927,361.0
616976,28.0
617186,313.0
617309,114.0
617331,22.0
617355,338.0
617365,312.0
617418,265.0
617455,263.0
617531,286.0
617898,187.0
618078,258.0
618514,53.0
618571,357.0
618583,286.0
618606,358.0
618619,78.0
618701,2.0
618768,69.0
618777,303.0
618824,320.0
618982,338.0
619006,157.0
619014,355.0
619292,315.0
619369,107.0
619380,351.0
619503,355.0
619887,55.0
619927,344.0
619928,344.0
620215,323.0
620260,316.0
620369,313.0
620376,86.0
620414,330.0
620434,85.0
620646,334.0
620713,316.0
620716,312.0
620876,345.0
620916,349.0
620918,161.0
620977,146.0
621401,333.0
621414,348.0
621619,106.0
621655,337.0
621853,98.0
621906,288.0
622015,270.0
622037,334.0
622280,319.0
622315,235.0
622368,270.0
622398,104.0
622425,342.0
622609,334.0
622812,281.0
622948,265.0
623079,329.0
623100,337.0
623105,337.0
623111,24.0
623115,284.0
623184,334.0
623250,294.0
623421,336.0
623562,333.0
623609,333.0
623667,323.0
623738,300.0
623780,309.0
623797,321.0
623864,292.0
623940,323.0
624034,106.0
624050,89.0
624092,269.0
624126,149.0
624153,316.0
624266,249.0
624384,94.0
624441,251.0
624469,263.0
624782,307.0
625067,309.0
625121,22.0
625126,270.0
625174,306.0
625207,62.0
625213,323.0
625476,321.0
625527,313.0
625541,316.0
625740,293.0
625774,39.0
625785,169.0
625790,320.0
625841,319.0
625861,263.0
625884,80.0
625901,151.0
625950,83.0
625953,256.0
625975,316.0
626022,254.0
626055,263.0
626183,319.0
626296,315.0
626407,310.0
626444,126.0
626494,315.0
626516,316.0
626519,316.0
626625,281.0
626714,315.0
626749,314.0
626753,315.0
626768,298.0
626772,306.0
626789,36.0
626877,303.0
626906,298.0
626998,151.0
627160,89.0
627168,157.0
627290,258.0
627387,281.0
627390,60.0
627399,307.0
627401,308.0
627450,266.0
627461,312.0
627471,306.0
627500,254.0
627516,269.0
627636,309.0
627711,309.0
627750,292.0
627907,301.0
627961,249.0
628054,271.0
628214,198.0
628300,307.0
628366,137.0
628527,141.0
628677,192.0
628686,16.0
628718,286.0
628777,301.0
628910,264.0
628914,301.0
628938,111.0
628959,298.0
628993,8.0
629081,286.0
629089,294.0
629202,258.0
629234,22.0
629283,80.0
629342,284.0
629421,35.0
629500,293.0
629506,256.0
629601,269.0
629623,54.0
629627,102.0
629628,83.0
629654,282.0
629753,292.0
629765,53.0
629887,22.0
629893,51.0
629906,292.0
630047,286.0
630086,288.0
630120,12.0
630165,286.0
630416,87.0
630449,291.0
630514,50.0
630540,237.0
630573,132.0
630585,266.0
630606,284.0
630635,275.0
630657,280.0
630696,286.0
630722,286.0
630825,266.0
630888,286.0
630900,263.0
630980,132.0
631016,258.0
631051,63.0
631073,286.0
631117,270.0
631334,265.0
631356,277.0
631453,270.0
631509,266.0
631655,270.0
631657,20.0
631807,186.0
632004,258.0
632074,265.0
632083,266.0
632111,270.0
632133,191.0
632135,191.0
632312,191.0
632329,119.0
632376,229.0
632389,270.0
632459,269.0
632641,270.0
632700,269.0
632780,11.0
632800,268.0
632883,263.0
632889,48.0
632904,265.0
632977,268.0
633107,266.0
633259,264.0
633270,266.0
633304,265.0
633310,264.0
633330,266.0
633334,265.0
633395,265.0
633432,265.0
633455,264.0
633511,265.0
633530,241.0
633544,265.0
633605,263.0
633634,266.0
633637,265.0
633695,264.0
633716,265.0
633746,264.0
633859,22.0
633998,265.0
634040,264.0
634083,23.0
634193,264.0
634216,263.0
634241,264.0
634309,264.0
634318,264.0
634433,258.0
634570,263.0
634578,158.0
634600,263.0
634737,263.0
634744,258.0
634817,258.0
634862,263.0
634869,258.0
635041,253.0
635043,262.0
635109,258.0
635515,258.0
996047,258.0
1268772,263.0
1410398,364.0
1457691,327.0
1500950,269.0
1573624,270.0
1618172,266.0
1644328,153.0
1661805,284.0
1663815,326.0
1664171,289.0
1664810,134.0
1683692,6.0
1700371,268.0
1763786,376.0
1780737,270.0
1789319,329.0
1810414,333.0
1828112,294.0
1839181,292.0
1861830,302.0
1863564,27.0
1878160,16.0
1894419,270.0
1908526,269.0
2002664,330.0
2026585,270.0
2064873,295.0
2139273,301.0
2187588,277.0
2188680,45.0
2198914,258.0
2249143,263.0
2295254,7.0
2329539,77.0
2359504,266.0
2364637,263.0
2376512,262.0
2384615,45.0
2388492,23.0
2391004,265.0
2434339,266.0
2455893,270.0
2472178,294.0
2478799,344.0
2492827,266.0
2520067,175.0
2554047,7.0
2567038,256.0
2569912,99.0
2577893,280.0
2595665,319.0
2600862,277.0
2603195,321.0
2613219,246.0
2619011,9.0
2620661,319.0
2632165,266.0
2642697,269.0
2647314,270.0
2662742,337.0
28770,300.0
46048,40.0
47061,285.0
60809,293.0
62034,372.0
67539,315.0
67685,412.0
70827,137.0
76579,372.0
80358,286.0
89545,343.0
108281,326.0
108497,319.0
110789,347.0
121163,167.0
124304,329.0
124711,209.0
126450,335.0
128817,132.0
131776,304.0
134212,306.0
135763,372.0
142092,363.0
158708,301.0
159287,379.0
161781,307.0
162210,292.0
164708,189.0
171843,418.0
173341,349.0
174512,28.0
175940,320.0
177186,26.0
177472,282.0
189117,274.0
190780,356.0
191000,307.0
195252,372.0
195897,283.0
196132,280.0
202606,399.0
231017,376.0
232078,293.0
233335,322.0
233685,335.0
236512,361.0
239908,358.0
241728,315.0
243926,322.0
247653,88.0
250159,322.0
253496,273.0
255449,233.0
269220,293.0
270764,98.0
270988,293.0
274967,293.0
284095,322.0
285934,285.0
286262,377.0
286527,285.0
293321,40.0
296222,355.0
298148,299.0
299707,419.0
302363,48.0
307953,409.0
310968,276.0
316454,96.0
318769,307.0
318855,307.0
322641,292.0
325518,26.0
331622,19.0
332945,291.0
333637,303.0
333976,300.0
336014,167.0
337741,27.0
341010,293.0
342187,298.0
344740,287.0
345256,301.0
345288,343.0
346093,318.0
348288,293.0
355049,370.0
355617,369.0
356735,332.0
360266,375.0
364322,294.0
369713,328.0
369942,315.0
372577,295.0
378825,298.0
381185,291.0
381586,357.0
381983,283.0
382432,35.0
387944,343.0
388252,82.0
390332,91.0
391301,299.0
391572,166.0
396674,299.0
398019,292.0
398413,301.0
401240,314.0
402295,349.0
402906,55.0
404200,298.0
404695,321.0
405125,304.0
407731,307.0
408763,333.0
410587,298.0
410592,305.0
411619,301.0
418035,341.0
418216,291.0
423947,297.0
425053,350.0
425858,362.0
432484,222.0
434347,320.0
434503,80.0
436213,279.0
436900,357.0
441385,285.0
441895,350.0
442359,326.0
443200,348.0
443498,301.0
443701,160.0
444814,120.0
445049,343.0
446397,352.0
447659,66.0
464780,314.0
464957,284.0
465406,343.0
466430,84.0
466508,346.0
466892,365.0
469424,292.0
470461,291.0
472762,403.0
472845,365.0
474290,285.0
476438,389.0
476497,416.0
479987,335.0
480579,397.0
481787,286.0
481884,285.0
482030,424.0
483131,384.0
483858,392.0
490443,253.0
491170,315.0
491664,371.0
494270,406.0
495429,290.0
496530,410.0
500440,112.0
501422,47.0
502004,311.0
502548,332.0
506618,84.0
507967,299.0
509780,311.0
510402,329.0
510435,124.0
515977,328.0
516398,56.0
517094,290.0
520077,371.0
520750,300.0
520824,227.0
521350,297.0
521541,290.0
522645,391.0
523804,356.0
523872,376.0
524431,154.0
525217,306.0
525625,299.0
529287,199.0
529670,293.0
530087,298.0
532579,343.0
532846,294.0
536984,272.0
540219,292.0
542167,35.0
542279,293.0
