,id_student,LS20,LS40,LS60,LS80,LS100
10960,582827,5,3,2,2,1
10961,582833,10,8,6,3,1
10962,582848,0,0,0,0,0
10963,582878,10,8,6,3,1
10964,582879,12,10,8,4,2
10965,582898,4,3,2,1,0
10966,582913,3,3,2,1,0
10967,582931,6,4,3,2,0
10968,582933,1,0,0,0,0
10969,582940,10,8,6,4,1
10970,582950,16,14,11,8,2
10971,582958,10,8,6,3,1
10972,582964,4,3,2,1,0
10973,582975,9,7,5,3,1
10974,583012,9,7,5,2,1
10975,583031,9,8,6,4,0
10976,583032,10,9,7,4,2
10977,583037,2,0,0,0,0
10978,583039,9,7,6,4,2
10979,583051,0,0,0,0,0
10980,583052,8,6,5,3,2
10981,583053,6,4,3,2,0
10982,583056,10,6,4,2,2
10983,583070,0,0,0,0,0
10984,583092,0,0,0,0,0
10985,583098,10,8,6,3,1
10986,583101,1,0,0,0,0
10987,583102,8,7,5,2,2
10988,583113,10,8,6,4,1
10989,583128,2,1,0,0,0
10990,583131,10,10,8,6,0
10991,583138,3,0,0,0,0
10992,583142,9,7,5,4,1
10993,583146,9,7,6,3,1
10994,583148,9,8,5,3,0
10995,583149,3,3,1,0,0
10996,583170,10,8,6,3,1
10997,583186,3,3,2,1,0
10998,583191,9,7,5,2,1
10999,583192,10,9,7,4,2
11000,583198,5,4,3,1,0
11001,583202,8,6,4,1,0
11002,583215,2,1,0,0,0
11003,583232,8,6,4,2,0
11004,583236,9,9,7,7,0
11005,583238,3,3,2,1,0
11006,583240,7,5,3,3,1
11007,583247,4,3,3,2,0
11008,583255,2,0,0,0,0
11009,583276,2,0,0,0,0
11010,583286,9,8,5,2,0
11011,583288,1,0,0,0,0
11012,583293,12,10,7,4,2
11013,583318,11,10,8,7,0
11014,583335,0,0,0,0,0
11015,583381,10,10,8,7,0
11016,583423,9,8,6,3,1
11017,583433,10,8,6,3,1
11018,583459,9,7,6,4,2
11019,583473,8,6,4,4,3
11020,583487,8,5,3,1,0
11021,583502,4,3,1,0,0
11022,583514,4,3,2,1,0
11023,583526,10,9,7,4,0
11024,583532,9,8,6,3,0
11025,583540,5,4,3,1,0
11026,583598,0,0,0,0,0
11027,583599,0,0,0,0,0
11028,583606,5,4,3,1,0
11029,583607,8,6,5,2,0
11030,583609,10,8,6,3,1
11031,583623,8,7,4,2,0
11032,583625,8,8,7,6,2
11033,583645,9,7,5,3,1
11034,583664,9,8,6,3,0
11035,583686,1,0,0,0,0
11036,583704,7,6,5,3,2
11037,583708,10,8,6,4,2
11038,583713,6,4,3,2,0
11039,583714,4,3,2,1,0
11040,583719,3,2,2,1,0
11041,583721,7,6,5,4,0
11042,583730,9,8,7,4,1
11043,583741,10,9,6,5,0
11044,583775,9,6,5,2,0
11045,583824,10,9,3,1,0
11046,583827,1,0,0,0,0
11047,583839,1,1,0,0,0
11048,583843,4,3,2,1,0
11049,583855,4,3,2,1,0
11050,583867,8,6,3,0,0
11051,583871,5,4,3,1,0
11052,583873,9,7,5,3,1
11053,583906,7,6,5,3,2
11054,583933,4,3,2,1,0
11055,583946,5,4,3,1,0
11056,583950,10,8,6,2,1
11057,583954,4,3,2,1,0
11058,583955,5,4,3,1,0
11059,583964,10,7,5,3,1
11060,583968,3,3,2,1,0
11061,583970,10,8,5,3,1
11062,583973,7,6,3,1,0
11063,583977,10,8,6,3,1
11064,583993,9,8,3,3,2
11065,584038,2,0,0,0,0
11066,584040,5,5,1,1,1
11067,584042,9,7,5,3,1
11068,584077,3,0,0,0,0
11069,584078,0,0,0,0,0
11070,584082,0,0,0,0,0
11071,584099,9,8,7,6,0
11072,584111,10,9,4,1,0
11073,584132,5,4,3,1,0
11074,584143,9,7,5,3,0
11075,584178,10,8,6,3,1
11076,584183,6,4,3,2,0
11077,584184,11,9,9,5,0
11078,584191,9,8,6,3,1
11079,584195,8,6,5,2,0
11080,584210,9,9,7,2,0
11081,584214,9,6,4,2,0
11082,584225,0,0,0,0,0
11083,584238,0,0,0,0,0
11084,584281,0,0,0,0,0
11085,584299,8,6,4,2,0
11086,584315,4,2,1,0,0
11087,584325,7,5,4,2,1
11088,584386,12,9,7,5,3
11089,584408,9,7,5,3,1
11090,584414,4,3,2,2,0
11091,584433,5,4,3,1,0
11092,584442,1,0,0,0,0
11093,584443,5,3,2,1,0
11094,584446,16,15,12,10,9
11095,584448,9,7,6,3,0
11096,584455,0,0,0,0,0
11097,584468,10,8,4,0,0
11098,584495,4,3,2,1,0
11099,584500,9,8,7,6,0
11100,584509,12,10,7,4,0
11101,584514,1,1,0,0,0
11102,584515,7,7,5,0,0
11103,584539,4,3,2,1,1
11104,584546,10,8,5,4,0
11105,584550,10,10,8,7,0
11106,584553,5,3,2,1,1
11107,584567,1,0,0,0,0
11108,584571,1,0,0,0,0
11109,584580,7,5,4,1,0
11110,584586,4,3,2,0,0
11111,584591,3,2,1,1,0
11112,584601,10,8,6,5,0
11113,584611,7,5,3,1,0
11114,584640,6,4,3,2,0
11115,584660,4,2,1,1,0
11116,584673,1,0,0,0,0
11117,584698,0,0,0,0,0
11118,584710,9,7,5,3,0
11119,584711,0,0,0,0,0
11120,584712,2,1,0,0,0
11121,584718,3,2,2,1,0
11122,584733,13,10,7,4,0
11123,584735,3,1,0,0,0
11124,584762,0,0,0,0,0
11125,584766,8,7,5,2,0
11126,584771,17,15,11,8,2
11127,584806,8,8,6,5,0
11128,584813,9,8,5,3,1
11129,584827,9,8,6,3,1
11130,584842,11,9,7,6,0
11131,584844,4,3,1,0,0
11132,584864,4,3,2,1,0
11133,584884,2,0,0,0,0
11134,584908,7,6,5,5,0
11135,584914,3,2,1,1,0
11136,584918,5,3,2,1,0
11137,584923,0,0,0,0,0
11138,584926,6,5,4,2,1
11139,584940,6,5,4,3,2
11140,584942,9,8,5,3,0
11141,584943,6,4,3,1,0
11142,584969,9,8,6,3,0
11143,584981,6,4,3,2,1
11144,584990,0,0,0,0,0
11145,585011,3,3,2,1,0
11146,585025,7,6,5,4,4
11147,585033,10,10,8,7,7
11148,585041,9,7,6,4,0
11149,585048,10,8,6,2,2
11150,585050,0,0,0,0,0
11151,585057,7,6,5,3,2
11152,585058,9,7,5,3,0
11153,585074,3,2,1,0,0
11154,585093,15,12,8,3,2
11155,585098,13,10,8,4,2
11156,585114,7,6,4,2,0
11157,585128,1,0,0,0,0
11158,585134,12,10,8,4,2
11159,585141,8,7,6,3,0
11160,585145,9,8,6,5,2
11161,585147,9,8,6,3,0
11162,585149,0,0,0,0,0
11163,585150,10,8,5,2,1
11164,585153,5,4,3,2,1
11165,585154,7,6,5,3,2
11166,585156,3,2,1,0,0
11167,585162,8,8,6,5,0
11168,585166,10,10,4,3,0
11169,585170,10,8,6,4,1
11170,585199,8,7,5,4,0
11171,585200,10,8,6,4,1
11172,585201,7,5,4,2,0
11173,585208,2,2,1,0,0
11174,585210,5,3,2,0,0
11175,585212,10,8,6,3,1
11176,585222,6,5,2,1,0
11177,585224,11,6,5,3,0
11178,585230,10,9,7,4,0
11179,585236,8,7,5,2,0
11180,585261,10,8,7,6,0
11181,585279,4,3,2,1,0
11182,585284,9,6,5,5,2
11183,585301,2,2,1,0,0
11184,585305,8,8,6,5,0
11185,585326,5,4,3,1,0
11186,585354,5,3,2,1,1
11187,585359,12,10,8,4,2
11188,585372,2,0,0,0,0
11189,585383,16,13,9,6,2
11190,585393,10,9,7,4,2
11191,585397,11,8,7,4,3
11192,585406,8,6,4,3,1
11193,585409,0,0,0,0,0
11194,585422,6,4,3,1,0
11195,585432,5,4,3,2,2
11196,585433,4,3,2,2,0
11197,585445,9,8,6,4,0
11198,585449,10,9,4,1,0
11199,585454,9,6,4,3,0
11200,585455,10,9,7,4,2
11201,585457,1,0,0,0,0
11202,585464,3,3,2,1,1
11203,585466,8,6,4,1,0
11204,585471,3,3,2,1,0
11205,585484,0,0,0,0,0
11206,585503,10,8,5,3,0
11207,585518,7,6,4,1,0
11208,585525,0,0,0,0,0
11209,585526,6,4,4,2,1
11210,585547,10,8,6,2,1
11211,585572,4,3,0,0,0
11212,585574,10,10,5,4,0
11213,585577,9,8,7,6,0
11214,585603,9,7,5,4,1
11215,585608,9,7,5,3,0
11216,585611,10,8,6,3,1
11217,585613,7,6,5,2,0
11218,585615,9,6,4,0,0
11219,585626,6,4,3,2,2
11220,585643,3,3,2,1,0
11221,585644,8,6,4,2,1
11222,585652,8,6,5,2,1
11223,585659,8,7,4,0,0
11224,585662,4,3,2,1,0
11225,585668,9,8,5,3,0
11226,585681,2,2,1,0,0
11227,585693,10,8,6,3,1
11228,585695,11,8,6,4,2
11229,585702,7,6,4,1,0
11230,585709,4,3,3,2,2
11231,585724,3,3,0,0,0
11232,585727,3,1,1,0,0
11233,585731,10,9,6,5,0
11234,585762,4,3,2,1,0
11235,585768,7,6,4,2,0
11236,585769,5,3,1,0,0
11237,585773,5,4,3,2,1
11238,585779,10,8,6,3,1
11239,585801,1,0,0,0,0
11240,585812,6,5,4,3,2
11241,585816,6,5,3,1,0
11242,585825,2,1,0,0,0
11243,585830,5,4,3,2,0
11244,585832,5,4,3,2,1
11245,585837,3,3,2,1,0
11246,585847,8,7,5,2,0
11247,585852,3,3,2,1,0
11248,585900,1,0,0,0,0
11249,585921,11,8,6,4,0
11250,585942,4,3,2,0,0
11251,585958,10,7,4,3,0
11252,585963,6,3,0,0,0
11253,585965,0,0,0,0,0
11254,585998,2,1,0,0,0
11255,586022,3,1,0,0,0
11256,586034,10,10,8,7,7
11257,586036,4,3,2,1,0
11258,586046,10,8,6,3,1
11259,586047,11,9,7,4,2
11260,586054,1,0,0,0,0
11261,586072,2,0,0,0,0
11262,586078,9,7,5,3,1
11263,586080,2,2,0,0,0
11264,586083,1,0,0,0,0
11265,586086,9,7,5,1,1
11266,586088,4,3,3,2,2
11267,586113,5,4,3,1,0
11268,586120,1,0,0,0,0
11269,586121,5,4,3,2,1
11270,586128,6,4,3,1,0
11271,586132,3,2,1,0,0
11272,586134,4,3,2,1,0
11273,586137,3,3,2,1,1
11274,586142,4,3,2,1,0
11275,586145,6,4,2,0,0
11276,586158,6,5,3,0,0
11277,586165,9,7,6,3,1
11278,586180,3,3,2,1,0
11279,586196,9,7,6,3,0
11280,586224,0,0,0,0,0
11281,586227,1,0,0,0,0
11282,586233,8,7,4,2,0
11283,586236,3,3,2,1,0
11284,586243,5,4,3,1,0
11285,586246,0,0,0,0,0
11286,586251,0,0,0,0,0
11287,586257,5,4,3,2,0
11288,586259,2,1,0,0,0
11289,586261,8,7,6,4,2
11290,586281,1,1,0,0,0
11291,586287,9,8,6,3,0
11292,586315,6,4,3,2,1
11293,586324,9,8,6,3,0
11294,586337,9,7,6,3,0
11295,586346,10,8,6,3,1
11296,586347,5,3,2,1,0
11297,586351,0,0,0,0,0
11298,586367,9,8,6,3,1
11299,586369,3,1,0,0,0
11300,586370,3,2,1,0,0
11301,586371,7,6,5,4,0
11302,586376,4,3,2,1,0
11303,586398,0,0,0,0,0
11304,586407,0,0,0,0,0
11305,586416,9,8,6,3,1
11306,586423,9,8,5,3,0
11307,586428,10,8,6,5,0
11308,586440,10,8,6,3,1
11309,586444,5,3,2,1,1
11310,586446,10,10,8,7,2
11311,586468,8,8,5,2,0
11312,586470,2,1,0,0,0
11313,586473,3,2,1,0,0
11314,586474,3,3,2,1,0
11315,586476,11,9,7,4,2
11316,586477,9,6,4,3,0
11317,586483,10,10,8,4,0
11318,586490,1,0,0,0,0
11319,586493,8,7,5,2,0
11320,586494,9,7,6,3,0
11321,586497,11,9,7,4,2
11322,586502,11,9,5,2,0
11323,586516,5,3,2,1,0
11324,586518,10,9,6,3,0
11325,586526,6,3,2,1,0
11326,586535,10,8,6,3,1
11327,586537,0,0,0,0,0
11328,586543,0,0,0,0,0
11329,586550,6,4,3,2,0
11330,586561,1,0,0,0,0
11331,586581,8,6,4,3,1
11332,586592,11,9,8,0,0
11333,586594,15,12,9,4,2
11334,586598,9,8,5,3,3
11335,586609,1,0,0,0,0
11336,586621,3,3,2,1,0
11337,586625,5,3,2,2,0
11338,586639,8,7,6,3,1
11339,586642,10,9,8,7,0
11340,586652,4,3,2,1,0
11341,586660,7,6,3,1,0
11342,586668,11,9,7,4,3
11343,586689,9,8,6,3,0
11344,586705,7,7,4,2,0
11345,586707,0,0,0,0,0
11346,586712,10,7,5,2,1
11347,586716,4,3,2,1,1
11348,586719,9,8,6,2,0
11349,586720,5,3,2,0,0
11350,586729,6,4,3,2,1
11351,586742,10,8,6,3,1
11352,586750,11,9,7,4,2
11353,586753,3,3,1,0,0
11354,586758,10,9,5,1,0
11355,586762,12,10,8,5,2
11356,586781,12,10,6,2,2
11357,586784,10,10,8,7,0
11358,586787,7,5,3,1,0
11359,586800,4,3,2,1,0
11360,586808,17,16,13,10,2
11361,586811,0,0,0,0,0
11362,586818,8,5,4,1,0
11363,586836,1,0,0,0,0
11364,586838,8,5,4,2,1
11365,586843,8,6,4,4,2
11366,586851,2,1,0,0,0
11367,586855,10,8,6,5,0
11368,586876,6,4,3,2,0
11369,586882,0,0,0,0,0
11370,586891,9,8,3,0,0
11371,586906,11,7,6,6,3
11372,586912,6,4,3,1,0
11373,586914,9,8,6,3,0
11374,586917,9,7,3,2,0
11375,586921,6,3,2,1,1
11376,586925,1,0,0,0,0
11377,586928,6,4,2,0,0
11378,586935,8,8,6,5,4
11379,586946,6,4,3,2,1
11380,586957,9,8,6,3,0
11381,586962,4,2,2,1,1
11382,586974,0,0,0,0,0
11383,586979,1,1,0,0,0
11384,586981,5,4,1,0,0
11385,586995,10,8,5,2,2
11386,586996,10,8,6,3,1
11387,587002,5,4,3,1,0
11388,587004,9,8,5,3,0
11389,587006,0,0,0,0,0
11390,587008,7,5,5,4,3
11391,587014,3,2,1,0,0
11392,587037,1,0,0,0,0
11393,587051,2,0,0,0,0
11394,587054,4,3,2,1,0
11395,587082,1,0,0,0,0
11396,587122,2,2,1,0,0
11397,587126,9,7,4,2,0
11398,587140,5,3,2,1,1
11399,587150,2,1,0,0,0
11400,587161,9,8,6,3,1
11401,587178,8,8,6,1,0
11402,587181,7,5,3,1,0
11403,587183,6,6,3,1,0
11404,587192,9,8,6,3,1
11405,587194,9,7,5,4,1
11406,587195,3,2,0,0,0
11407,587219,2,0,0,0,0
11408,587223,10,8,6,3,1
11409,587244,7,6,5,3,2
11410,587275,1,1,0,0,0
11411,587283,1,1,0,0,0
11412,587286,10,7,4,2,0
11413,587287,1,0,0,0,0
11414,587294,8,7,3,0,0
11415,587297,9,7,5,3,1
11416,587319,3,3,2,1,0
11417,587323,3,2,1,0,0
11418,587324,2,2,0,0,0
11419,587330,9,8,7,6,0
11420,587334,8,8,4,2,0
11421,587346,3,3,2,1,0
11422,587362,8,7,5,3,0
11423,587369,0,0,0,0,0
11424,587374,4,2,0,0,0
11425,587375,6,4,3,2,1
11426,587377,3,3,3,2,2
11427,587382,2,1,0,0,0
11428,587391,7,6,5,3,2
11429,587403,0,0,0,0,0
11430,587409,5,4,3,3,1
11431,587418,10,8,6,3,1
11432,587423,10,8,6,3,1
11433,587434,0,0,0,0,0
11434,587435,3,2,0,0,0
11435,587446,6,4,3,2,1
11436,587451,10,10,6,0,0
11437,587456,11,8,6,2,0
11438,587459,4,3,2,1,1
11439,587462,2,2,0,0,0
11440,587506,9,7,5,3,1
11441,587509,2,0,0,0,0
11442,587523,9,9,9,8,0
11443,587524,9,8,6,2,1
11444,587529,7,5,4,2,0
11445,587538,8,6,3,0,0
11446,587547,3,3,2,1,1
11447,587550,1,0,0,0,0
11448,587555,9,8,7,3,0
11449,587564,9,7,5,2,1
11450,587571,9,6,4,3,0
11451,587576,6,4,3,2,2
11452,587579,6,4,3,2,1
11453,587594,10,8,6,5,4
11454,587600,11,9,7,0,0
11455,587611,10,9,7,3,0
11456,587613,1,0,0,0,0
11457,587616,4,3,2,1,0
11458,587619,8,8,4,1,0
11459,587621,9,6,4,3,0
11460,587633,0,0,0,0,0
11461,587641,7,4,3,1,0
11462,587654,1,0,0,0,0
11463,587677,3,3,2,1,0
11464,587682,3,3,2,1,0
11465,587685,10,7,4,1,0
11466,587690,8,8,6,0,0
11467,587696,0,0,0,0,0
11468,587702,9,7,5,2,1
11469,587706,1,0,0,0,0
11470,587714,4,3,2,1,0
11471,587722,10,8,6,3,2
11472,587732,9,8,6,3,1
11473,587754,10,8,6,3,1
11474,587755,10,8,6,3,1
11475,587772,1,0,0,0,0
11476,587780,10,8,6,2,1
11477,587783,15,12,9,5,2
11478,587793,3,2,2,1,0
11479,587810,10,8,6,3,1
11480,587824,3,2,0,0,0
11481,587838,3,1,0,0,0
11482,587848,10,10,8,7,6
11483,587852,9,8,5,3,0
11484,587859,3,2,0,0,0
11485,587860,4,3,2,2,0
11486,587862,4,3,2,1,0
11487,587868,6,5,4,1,1
11488,587881,3,3,1,0,0
11489,587884,2,1,0,0,0
11490,587906,7,6,5,3,2
11491,587909,6,6,4,3,0
11492,587911,11,9,7,4,2
11493,587923,9,7,5,3,1
11494,587961,5,3,1,0,0
11495,587975,9,8,7,7,0
11496,587976,2,2,0,0,0
11497,587985,10,7,5,3,1
11498,587989,5,4,3,1,0
11499,587997,7,5,4,1,0
11500,588008,9,8,6,4,0
11501,588013,0,0,0,0,0
11502,588014,9,7,5,3,0
11503,588031,9,8,7,5,0
11504,588033,8,6,4,1,0
11505,588039,8,6,5,3,1
11506,588052,2,2,0,0,0
11507,588058,0,0,0,0,0
11508,588062,0,0,0,0,0
11509,588078,7,5,3,2,0
11510,588086,5,4,3,1,0
11511,588100,7,6,5,3,2
11512,588105,9,8,5,3,0
11513,588106,1,0,0,0,0
11514,588107,0,0,0,0,0
11515,588117,10,8,6,3,1
11516,588125,4,3,2,1,0
11517,588128,11,9,7,1,0
11518,588131,10,9,8,7,5
11519,588132,5,4,3,1,0
11520,588138,9,8,5,3,0
11521,588145,11,7,5,3,0
11522,588146,5,3,2,1,0
11523,588156,9,9,7,0,0
11524,588166,1,1,0,0,0
11525,588170,3,2,1,0,0
11526,588175,1,1,0,0,0
11527,588178,7,5,2,1,0
11528,588179,5,3,3,2,1
11529,588182,2,0,0,0,0
11530,588198,6,4,3,2,0
11531,588203,5,4,3,2,1
11532,588207,0,0,0,0,0
11533,588208,4,3,2,1,0
11534,588219,12,10,8,4,2
11535,588231,4,3,2,1,0
11536,588233,9,8,7,5,0
11537,588236,8,7,4,3,0
11538,588240,6,4,3,2,1
11539,588251,4,3,2,2,0
11540,588261,8,8,4,2,0
11541,588265,8,7,5,2,1
11542,588274,10,8,7,5,2
11543,588280,4,3,2,1,0
11544,588289,9,7,6,3,0
11545,588293,6,4,3,1,0
11546,588302,10,8,5,2,1
11547,588314,9,8,7,6,2
11548,588321,6,4,2,0,0
11549,588352,5,4,3,1,0
11550,588355,10,8,6,3,1
11551,588363,8,7,5,2,0
11552,588367,8,6,4,3,0
11553,588382,9,7,5,3,0
11554,588391,8,6,4,2,0
11555,588397,6,4,3,2,0
11556,588402,10,9,7,4,3
11557,588411,8,6,5,4,0
11558,588430,11,9,7,4,1
11559,588432,0,0,0,0,0
11560,588436,2,1,0,0,0
11561,588442,4,3,2,1,1
11562,588459,4,2,0,0,0
11563,588460,4,2,1,0,0
11564,588464,2,1,0,0,0
11565,588473,7,6,5,3,2
11566,588474,3,3,2,1,0
11567,588477,4,3,2,1,0
11568,588482,12,10,7,4,2
11569,588484,9,7,5,3,2
11570,588489,7,7,6,4,4
11571,588493,10,7,5,1,0
11572,588502,3,3,2,1,0
11573,588505,7,6,5,4,0
11574,588522,9,8,6,4,1
11575,588524,10,9,7,4,2
11576,588528,1,0,0,0,0
11577,588537,0,0,0,0,0
11578,588540,5,4,2,1,0
11579,588556,6,4,3,2,0
11580,588560,0,0,0,0,0
11581,588566,9,7,5,1,0
11582,588590,1,0,0,0,0
11583,588592,2,0,0,0,0
11584,588597,0,0,0,0,0
11585,588628,12,9,6,4,0
11586,588642,10,8,6,3,1
11587,588672,9,9,7,4,1
11588,588676,10,9,7,4,2
11589,588685,4,2,0,0,0
11590,588707,12,10,8,4,2
11591,588710,3,3,2,1,0
11592,588752,5,3,2,1,0
11593,588765,11,9,7,4,2
11594,588775,4,3,2,1,0
11595,588781,7,6,4,1,0
11596,588824,6,4,3,1,0
11597,588835,4,3,2,1,0
11598,588842,5,4,4,3,2
11599,588846,3,3,3,2,2
11600,588850,5,4,3,1,0
11601,588883,10,8,6,3,1
11602,588884,4,3,1,0,0
11603,588910,10,8,6,4,1
11604,588913,6,3,1,0,0
11605,588914,1,1,0,0,0
11606,588925,0,0,0,0,0
11607,588940,3,1,0,0,0
11608,588942,4,3,2,2,0
11609,588944,13,10,8,4,1
11610,588956,3,2,2,2,2
11611,588963,1,0,0,0,0
11612,588971,10,10,8,7,2
11613,588991,0,0,0,0,0
11614,589003,8,8,4,3,0
11615,589009,7,7,7,6,0
11616,589014,10,10,6,4,1
11617,589016,9,6,5,3,0
11618,589018,2,1,0,0,0
11619,589019,5,4,3,1,0
11620,589029,9,6,5,2,0
11621,589033,3,2,2,1,0
11622,589048,6,4,2,0,0
11623,589053,9,8,7,6,0
11624,589055,3,2,1,1,0
11625,589067,10,8,6,3,1
11626,589080,11,7,5,3,0
11627,589099,0,0,0,0,0
11628,589123,10,8,6,3,1
11629,589126,7,6,4,2,0
11630,589133,4,3,2,1,0
11631,589147,9,8,6,4,2
11632,589154,0,0,0,0,0
11633,589162,10,7,4,3,0
11634,589171,1,0,0,0,0
11635,589198,1,1,0,0,0
11636,589211,3,3,2,1,0
11637,589220,5,4,3,1,0
11638,589223,4,3,2,1,0
11639,589260,3,3,2,1,0
11640,589263,10,9,7,6,0
11641,589279,6,4,3,2,1
11642,589295,10,10,8,7,1
11643,589296,10,8,6,3,1
11644,589302,10,8,6,3,1
11645,589303,10,10,8,2,0
11646,589326,9,9,5,3,0
11647,589327,9,7,4,1,0
11648,589332,9,6,3,0,0
11649,589333,9,7,4,1,1
11650,589377,9,8,6,4,0
11651,589380,3,3,2,1,0
11652,589389,10,8,7,7,0
11653,589390,4,3,3,2,2
11654,589395,9,8,6,3,0
11655,589409,8,8,4,2,0
11656,589411,9,8,6,3,1
11657,589438,4,3,3,2,2
11658,589441,4,3,1,0,0
11659,589444,9,7,5,2,1
11660,589449,11,9,8,2,0
11661,589454,11,8,7,6,0
11662,589458,5,4,3,1,0
11663,589463,6,5,4,2,2
11664,589469,1,0,0,0,0
11665,589471,2,0,0,0,0
11666,589474,2,1,0,0,0
11667,589490,1,1,0,0,0
11668,589493,8,7,5,3,0
11669,589503,6,4,3,1,0
11670,589506,3,3,2,1,0
11671,589507,9,8,5,4,4
11672,589508,10,8,6,3,1
11673,589509,8,6,4,1,0
11674,589517,2,1,0,0,0
11675,589523,6,5,5,4,2
11676,589525,7,6,5,3,2
11677,589531,5,4,3,1,0
11678,589548,11,6,5,1,0
11679,589554,4,3,2,1,0
11680,589557,6,4,3,1,0
11681,589558,8,7,4,2,0
11682,589559,10,10,8,5,0
11683,589562,9,8,7,5,0
11684,589565,16,11,9,5,2
11685,589569,1,0,0,0,0
11686,589578,10,9,7,5,0
11687,589582,2,0,0,0,0
11688,589583,10,10,8,2,0
11689,589584,5,3,2,2,0
11690,589585,6,4,3,2,1
11691,589587,9,9,7,6,0
11692,589594,0,0,0,0,0
11693,589605,8,6,4,1,0
11694,589621,4,3,2,1,0
11695,589634,4,3,3,2,2
11696,589690,9,7,6,3,0
11697,589691,1,0,0,0,0
11698,589702,8,7,5,2,0
11699,589707,8,8,6,5,3
11700,589722,0,0,0,0,0
11701,589723,4,3,3,1,0
11702,589734,7,6,5,4,0
11703,589744,9,8,7,3,0
11704,589748,8,8,6,3,0
11705,589778,4,3,3,2,2
11706,589782,15,14,9,6,2
11707,589798,3,0,0,0,0
11708,589828,17,15,10,9,0
11709,589843,0,0,0,0,0
11710,589845,2,1,0,0,0
11711,589856,3,2,1,0,0
11712,589860,9,8,5,4,1
11713,589862,9,7,5,2,1
11714,589875,5,4,3,1,0
11715,589894,4,3,2,1,0
11716,589902,3,3,2,1,0
11717,589903,10,8,6,3,1
11718,589914,9,8,6,3,0
11719,589919,1,0,0,0,0
11720,589932,0,0,0,0,0
11721,589935,2,1,0,0,0
11722,589948,8,6,5,0,0
11723,589950,10,8,6,4,1
11724,589956,10,8,6,3,2
11725,589963,6,4,3,2,0
11726,589968,0,0,0,0,0
11727,589973,6,6,5,5,0
11728,589990,6,6,5,1,0
11729,589997,9,8,5,2,1
11730,590017,3,3,2,1,0
11731,590018,11,8,6,3,0
11732,590028,1,0,0,0,0
11733,590034,9,8,6,3,0
11734,590046,8,7,5,3,0
11735,590086,3,3,2,1,0
11736,590107,0,0,0,0,0
11737,590110,1,0,0,0,0
11738,590120,9,7,5,3,0
11739,590122,4,3,2,1,0
11740,590127,5,4,3,2,1
11741,590128,0,0,0,0,0
11742,590147,8,8,7,3,0
11743,590188,7,7,6,6,0
11744,590189,7,7,7,7,6
11745,590202,9,7,6,4,1
11746,590213,5,4,2,0,0
11747,590215,9,7,5,3,0
11748,590226,10,9,7,5,1
11749,590227,5,3,2,1,0
11750,590231,9,7,6,3,1
11751,590241,8,6,4,3,0
11752,590248,8,7,6,6,0
11753,590251,1,0,0,0,0
11754,590289,10,10,7,6,1
11755,590308,7,5,3,1,0
11756,590325,10,8,6,3,2
11757,590328,10,10,8,7,0
11758,590340,5,4,3,2,1
11759,590353,7,6,4,1,0
11760,590360,5,4,3,1,0
11761,590362,9,8,6,3,1
11762,590365,2,0,0,0,0
11763,590370,0,0,0,0,0
11764,590372,10,8,5,3,1
11765,590392,5,4,3,1,0
11766,590397,12,10,8,4,2
11767,590402,0,0,0,0,0
11768,590403,0,0,0,0,0
11769,590408,9,8,5,2,1
11770,590410,2,1,0,0,0
11771,590416,3,2,1,0,0
11772,590443,5,4,3,1,0
11773,590444,3,2,2,1,0
11774,590445,7,5,3,1,0
11775,590461,0,0,0,0,0
11776,590462,0,0,0,0,0
11777,590482,6,4,3,1,0
11778,590499,9,9,9,7,6
11779,590502,3,1,0,0,0
11780,590508,10,7,5,2,0
11781,590519,1,0,0,0,0
11782,590540,9,8,7,6,0
11783,590541,6,4,3,2,0
11784,590543,1,0,0,0,0
11785,590548,0,0,0,0,0
11786,590562,6,4,4,2,1
11787,590590,2,0,0,0,0
11788,590593,9,6,5,2,0
11789,590616,5,4,3,2,1
11790,590625,9,7,5,4,1
11791,590626,4,3,2,1,0
11792,590662,4,2,0,0,0
11793,590667,9,7,5,3,1
11794,590668,4,3,2,1,0
11795,590676,9,6,5,2,1
11796,590680,6,4,3,2,0
11797,590701,8,6,4,2,0
11798,590707,9,9,7,4,0
11799,590711,9,8,6,3,0
11800,590744,3,3,2,1,0
11801,590749,2,0,0,0,0
11802,590753,0,0,0,0,0
11803,590762,5,2,1,0,0
11804,590764,8,6,4,2,0
11805,590789,5,4,3,1,0
11806,590811,1,0,0,0,0
11807,590812,2,0,0,0,0
11808,590818,1,1,0,0,0
11809,590824,9,9,4,2,0
11810,590828,1,0,0,0,0
11811,590836,9,8,6,3,0
11812,590837,3,3,2,1,0
11813,590849,9,9,7,6,1
11814,590854,4,3,2,1,0
11815,590864,9,8,6,4,0
11816,590867,0,0,0,0,0
11817,590870,3,2,0,0,0
11818,590877,3,3,2,1,0
11819,590882,4,3,2,1,0
11820,590886,6,4,3,3,1
11821,590907,9,9,7,6,0
11822,590914,6,5,5,3,2
11823,590918,6,4,3,1,0
11824,590920,8,6,5,2,1
11825,590921,3,2,1,0,0
11826,590923,2,0,0,0,0
11827,590931,8,6,4,1,0
11828,590961,4,3,2,1,0
11829,590970,11,10,9,7,0
11830,590974,0,0,0,0,0
11831,590980,10,10,8,4,0
11832,590989,8,8,6,5,0
